revenue_id,account_id,revenue_month,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churn_mrr,ending_mrr
15360,914,2024-08-01,6804,0,0,0,0,6804
15361,914,2024-09-01,6804,0,0,0,0,6804
15362,914,2024-10-01,6804,0,0,0,0,6804
15363,914,2024-11-01,6804,0,1931,0,0,8735
15364,914,2024-12-01,8735,0,0,0,0,8735
15365,914,2025-01-01,8735,0,0,0,0,8735
15366,914,2025-02-01,8735,0,0,0,0,8735
15367,914,2025-03-01,8735,0,0,0,0,8735
15368,914,2025-04-01,8735,0,0,0,0,8735
15369,914,2025-05-01,8735,0,0,0,0,8735
15370,914,2025-06-01,8735,0,0,0,0,8735
15371,914,2025-07-01,8735,0,0,0,0,8735
15372,914,2025-08-01,8735,0,0,0,0,8735
15373,914,2025-09-01,8735,0,0,0,0,8735
15374,914,2025-10-01,8735,0,1546,0,0,10281
15375,914,2025-11-01,10281,0,0,0,10281,0
15376,914,2025-12-01,0,0,0,0,0,0
15377,914,2026-01-01,0,0,0,0,0,0
15378,914,2026-02-01,0,0,0,0,0,0
15379,914,2026-03-01,0,0,0,0,0,0
15380,914,2026-04-01,0,0,0,0,0,0
15381,914,2026-05-01,0,0,0,0,0,0
15382,914,2026-06-01,0,0,0,0,0,0
15383,915,2025-02-01,0,6587,0,0,0,6587
15384,915,2025-03-01,6587,0,0,0,6587,0
15385,915,2025-04-01,0,0,0,0,0,0
15386,915,2025-05-01,0,0,0,0,0,0
15387,915,2025-06-01,0,0,0,0,0,0
15388,915,2025-07-01,0,0,0,0,0,0
15389,915,2025-08-01,0,0,0,0,0,0
15390,915,2025-09-01,0,0,0,0,0,0
15391,915,2025-10-01,0,0,0,0,0,0
15392,915,2025-11-01,0,0,0,0,0,0
15393,915,2025-12-01,0,0,0,0,0,0
15394,915,2026-01-01,0,0,0,0,0,0
15395,915,2026-02-01,0,0,0,0,0,0
15396,915,2026-03-01,0,0,0,0,0,0
15397,915,2026-04-01,0,0,0,0,0,0
15398,915,2026-05-01,0,0,0,0,0,0
15399,915,2026-06-01,0,0,0,0,0,0
15400,916,2025-11-01,0,7543,0,0,0,7543
15401,916,2025-12-01,7543,0,0,0,0,7543
15402,916,2026-01-01,7543,0,0,0,7543,0
15403,916,2026-02-01,0,0,0,0,0,0
15404,916,2026-03-01,0,0,0,0,0,0
15405,916,2026-04-01,0,0,0,0,0,0
15406,916,2026-05-01,0,0,0,0,0,0
15407,916,2026-06-01,0,0,0,0,0,0
15408,917,2024-11-01,0,4088,0,0,0,4088
15409,917,2024-12-01,4088,0,0,0,0,4088
15410,917,2025-01-01,4088,0,0,0,0,4088
15411,917,2025-02-01,4088,0,0,0,0,4088
15412,917,2025-03-01,4088,0,0,0,0,4088
15413,917,2025-04-01,4088,0,0,0,0,4088
15414,917,2025-05-01,4088,0,0,0,0,4088
15415,917,2025-06-01,4088,0,0,966,0,3122
15416,917,2025-07-01,3122,0,688,0,0,3810
15417,917,2025-08-01,3810,0,0,0,0,3810
15418,917,2025-09-01,3810,0,0,0,0,3810
15419,917,2025-10-01,3810,0,0,0,0,3810
15420,917,2025-11-01,3810,0,0,0,3810,0
15421,917,2025-12-01,0,0,0,0,0,0
15422,917,2026-01-01,0,0,0,0,0,0
15423,917,2026-02-01,0,0,0,0,0,0
15424,917,2026-03-01,0,0,0,0,0,0
15425,917,2026-04-01,0,0,0,0,0,0
15426,917,2026-05-01,0,0,0,0,0,0
15427,917,2026-06-01,0,0,0,0,0,0
15428,918,2025-12-01,0,7243,0,0,0,7243
15429,918,2026-01-01,7243,0,0,1262,0,5981
15430,918,2026-02-01,5981,0,0,0,5981,0
15431,918,2026-03-01,0,0,0,0,0,0
15432,918,2026-04-01,0,0,0,0,0,0
15433,918,2026-05-01,0,0,0,0,0,0
15434,918,2026-06-01,0,0,0,0,0,0
15435,919,2024-07-01,0,36004,0,0,0,36004
15436,919,2024-08-01,36004,0,0,0,0,36004
15437,919,2024-09-01,36004,0,0,0,0,36004
15438,919,2024-10-01,36004,0,9247,0,0,45251
15439,919,2024-11-01,45251,0,0,0,0,45251
15440,919,2024-12-01,45251,0,0,0,0,45251
15441,919,2025-01-01,45251,0,0,0,45251,0
15442,919,2025-02-01,0,0,0,0,0,0
15443,919,2025-03-01,0,0,0,0,0,0
15444,919,2025-04-01,0,0,0,0,0,0
15445,919,2025-05-01,0,0,0,0,0,0
15446,919,2025-06-01,0,0,0,0,0,0
15447,919,2025-07-01,0,0,0,0,0,0
15448,919,2025-08-01,0,0,0,0,0,0
15449,919,2025-09-01,0,0,0,0,0,0
15450,919,2025-10-01,0,0,0,0,0,0
15451,919,2025-11-01,0,0,0,0,0,0
15452,919,2025-12-01,0,0,0,0,0,0
15453,919,2026-01-01,0,0,0,0,0,0
15454,919,2026-02-01,0,0,0,0,0,0
15455,919,2026-03-01,0,0,0,0,0,0
15456,919,2026-04-01,0,0,0,0,0,0
15457,919,2026-05-01,0,0,0,0,0,0
15458,919,2026-06-01,0,0,0,0,0,0
15459,920,2025-12-01,0,4474,0,0,0,4474
15460,920,2026-01-01,4474,0,0,0,0,4474
15461,920,2026-02-01,4474,0,0,0,0,4474
15462,920,2026-03-01,4474,0,0,683,0,3791
15463,920,2026-04-01,3791,0,0,0,0,3791
15464,920,2026-05-01,3791,0,0,0,0,3791
15465,920,2026-06-01,3791,0,0,0,0,3791
15466,921,2026-02-01,0,20489,0,0,0,20489
15467,921,2026-03-01,20489,0,0,0,0,20489
15468,921,2026-04-01,20489,0,0,0,0,20489
15469,921,2026-05-01,20489,0,0,0,0,20489
15470,921,2026-06-01,20489,0,0,0,0,20489
15471,922,2024-05-01,0,46082,0,0,0,46082
15472,922,2024-06-01,46082,0,0,0,0,46082
15473,922,2024-07-01,46082,0,0,0,0,46082
15474,922,2024-08-01,46082,0,0,0,0,46082
15475,922,2024-09-01,46082,0,0,0,0,46082
15476,922,2024-10-01,46082,0,0,0,0,46082
15477,922,2024-11-01,46082,0,0,0,0,46082
15478,922,2024-12-01,46082,0,0,0,0,46082
15479,922,2025-01-01,46082,0,0,0,0,46082
15480,922,2025-02-01,46082,0,0,0,0,46082
15481,922,2025-03-01,46082,0,0,0,0,46082
15482,922,2025-04-01,46082,0,0,0,0,46082
15483,922,2025-05-01,46082,0,0,0,0,46082
15484,922,2025-06-01,46082,0,0,0,0,46082
15485,922,2025-07-01,46082,0,12541,0,0,58623
15486,922,2025-08-01,58623,0,0,0,0,58623
15487,922,2025-09-01,58623,0,0,0,0,58623
15488,922,2025-10-01,58623,0,0,0,0,58623
15489,922,2025-11-01,58623,0,0,0,0,58623
15490,922,2025-12-01,58623,0,0,0,0,58623
15491,922,2026-01-01,58623,0,13294,0,0,71917
15492,922,2026-02-01,71917,0,0,0,0,71917
15493,922,2026-03-01,71917,0,0,0,0,71917
15494,922,2026-04-01,71917,0,0,0,0,71917
15495,922,2026-05-01,71917,0,0,0,0,71917
15496,922,2026-06-01,71917,0,0,0,0,71917
15497,923,2024-06-01,0,11954,0,0,0,11954
15498,923,2024-07-01,11954,0,0,0,0,11954
15499,923,2024-08-01,11954,0,0,0,0,11954
15500,923,2024-09-01,11954,0,0,1878,0,10076
15501,923,2024-10-01,10076,0,0,0,0,10076
15502,923,2024-11-01,10076,0,0,0,0,10076
15503,923,2024-12-01,10076,0,0,0,0,10076
15504,923,2025-01-01,10076,0,0,0,0,10076
15505,923,2025-02-01,10076,0,0,1037,0,9039
15506,923,2025-03-01,9039,0,0,0,0,9039
15507,923,2025-04-01,9039,0,0,0,0,9039
15508,923,2025-05-01,9039,0,1336,0,0,10375
15509,923,2025-06-01,10375,0,0,0,0,10375
15510,923,2025-07-01,10375,0,0,0,0,10375
15511,923,2025-08-01,10375,0,0,0,0,10375
15512,923,2025-09-01,10375,0,0,0,0,10375
15513,923,2025-10-01,10375,0,0,0,0,10375
15514,923,2025-11-01,10375,0,0,0,0,10375
15515,923,2025-12-01,10375,0,0,0,0,10375
15516,923,2026-01-01,10375,0,0,0,0,10375
15517,923,2026-02-01,10375,0,0,0,0,10375
15518,923,2026-03-01,10375,0,2936,0,0,13311
15519,923,2026-04-01,13311,0,0,0,0,13311
15520,923,2026-05-01,13311,0,0,0,13311,0
15521,923,2026-06-01,0,0,0,0,0,0
15522,924,2024-12-01,0,5829,0,0,0,5829
15523,924,2025-01-01,5829,0,0,0,0,5829
15524,924,2025-02-01,5829,0,681,0,0,6510
15525,924,2025-03-01,6510,0,0,0,0,6510
15526,924,2025-04-01,6510,0,0,710,0,5800
15527,924,2025-05-01,5800,0,0,0,0,5800
15528,924,2025-06-01,5800,0,1076,0,0,6876
15529,924,2025-07-01,6876,0,0,0,0,6876
15530,924,2025-08-01,6876,0,0,0,0,6876
15531,924,2025-09-01,6876,0,0,0,0,6876
15532,924,2025-10-01,6876,0,0,0,0,6876
15533,924,2025-11-01,6876,0,1595,0,0,8471
15534,924,2025-12-01,8471,0,0,0,0,8471
15535,924,2026-01-01,8471,0,0,0,0,8471
15536,924,2026-02-01,8471,0,0,0,0,8471
15537,924,2026-03-01,8471,0,0,0,0,8471
15538,924,2026-04-01,8471,0,922,0,0,9393
15539,924,2026-05-01,9393,0,0,0,0,9393
15540,924,2026-06-01,9393,0,0,0,0,9393
15541,925,2025-02-01,0,51134,0,0,0,51134
15542,925,2025-03-01,51134,0,0,0,0,51134
15543,925,2025-04-01,51134,0,0,0,0,51134
15544,925,2025-05-01,51134,0,8973,0,0,60107
15545,925,2025-06-01,60107,0,0,0,0,60107
15546,925,2025-07-01,60107,0,0,0,0,60107
15547,925,2025-08-01,60107,0,0,6966,0,53141
15548,925,2025-09-01,53141,0,0,0,0,53141
15549,925,2025-10-01,53141,0,0,0,0,53141
15550,925,2025-11-01,53141,0,0,0,0,53141
15551,925,2025-12-01,53141,0,0,0,0,53141
15552,925,2026-01-01,53141,0,0,0,0,53141
15553,925,2026-02-01,53141,0,0,0,0,53141
15554,925,2026-03-01,53141,0,0,0,0,53141
15555,925,2026-04-01,53141,0,0,0,0,53141
15556,925,2026-05-01,53141,0,0,0,0,53141
15557,925,2026-06-01,53141,0,0,0,0,53141
15558,926,2026-01-01,0,3238,0,0,0,3238
15559,926,2026-02-01,3238,0,614,0,0,3852
15560,926,2026-03-01,3852,0,0,0,0,3852
15561,926,2026-04-01,3852,0,0,0,0,3852
15562,926,2026-05-01,3852,0,0,0,0,3852
15563,926,2026-06-01,3852,0,0,0,0,3852
15564,927,2025-09-01,0,11372,0,0,0,11372
15565,927,2025-10-01,11372,0,0,0,0,11372
15566,927,2025-11-01,11372,0,0,0,0,11372
15567,927,2025-12-01,11372,0,0,0,0,11372
15568,927,2026-01-01,11372,0,1371,0,0,12743
15569,927,2026-02-01,12743,0,0,0,0,12743
15570,927,2026-03-01,12743,0,0,0,0,12743
15571,927,2026-04-01,12743,0,0,0,0,12743
15572,927,2026-05-01,12743,0,0,0,0,12743
15573,927,2026-06-01,12743,0,0,0,0,12743
15574,928,2025-12-01,0,3457,0,0,0,3457
15575,928,2026-01-01,3457,0,0,0,0,3457
15576,928,2026-02-01,3457,0,0,346,0,3111
15577,928,2026-03-01,3111,0,0,0,0,3111
15578,928,2026-04-01,3111,0,0,0,0,3111
15579,928,2026-05-01,3111,0,0,0,0,3111
15580,928,2026-06-01,3111,0,0,0,0,3111
15581,929,2025-07-01,0,9679,0,0,0,9679
15582,929,2025-08-01,9679,0,0,0,0,9679
15583,929,2025-09-01,9679,0,0,2138,0,7541
15584,929,2025-10-01,7541,0,0,0,0,7541
15585,929,2025-11-01,7541,0,0,0,0,7541
15586,929,2025-12-01,7541,0,1379,0,0,8920
15587,929,2026-01-01,8920,0,0,0,8920,0
15588,929,2026-02-01,0,0,0,0,0,0
15589,929,2026-03-01,0,0,0,0,0,0
15590,929,2026-04-01,0,0,0,0,0,0
15591,929,2026-05-01,0,0,0,0,0,0
15592,929,2026-06-01,0,0,0,0,0,0
15593,930,2025-01-01,0,5912,0,0,0,5912
15594,930,2025-02-01,5912,0,0,0,0,5912
15595,930,2025-03-01,5912,0,0,0,0,5912
15596,930,2025-04-01,5912,0,0,0,0,5912
15597,930,2025-05-01,5912,0,0,0,5912,0
15598,930,2025-06-01,0,0,0,0,0,0
15599,930,2025-07-01,0,0,0,0,0,0
15600,930,2025-08-01,0,0,0,0,0,0
15601,930,2025-09-01,0,0,0,0,0,0
15602,930,2025-10-01,0,0,0,0,0,0
15603,930,2025-11-01,0,0,0,0,0,0
15604,930,2025-12-01,0,0,0,0,0,0
15605,930,2026-01-01,0,0,0,0,0,0
15606,930,2026-02-01,0,0,0,0,0,0
15607,930,2026-03-01,0,0,0,0,0,0
15608,930,2026-04-01,0,0,0,0,0,0
15609,930,2026-05-01,0,0,0,0,0,0
15610,930,2026-06-01,0,0,0,0,0,0
15611,931,2025-08-01,0,74918,0,0,0,74918
15612,931,2025-09-01,74918,0,0,0,0,74918
15613,931,2025-10-01,74918,0,0,0,0,74918
15614,931,2025-11-01,74918,0,9314,0,0,84232
15615,931,2025-12-01,84232,0,0,0,0,84232
15616,931,2026-01-01,84232,0,0,0,0,84232
15617,931,2026-02-01,84232,0,14282,0,0,98514
15618,931,2026-03-01,98514,0,0,0,0,98514
15619,931,2026-04-01,98514,0,0,0,0,98514
15620,931,2026-05-01,98514,0,0,0,0,98514
15621,931,2026-06-01,98514,0,0,0,0,98514
15622,932,2025-02-01,0,4521,0,0,0,4521
15623,932,2025-03-01,4521,0,0,0,0,4521
15624,932,2025-04-01,4521,0,0,0,0,4521
15625,932,2025-05-01,4521,0,0,0,0,4521
15626,932,2025-06-01,4521,0,0,0,0,4521
15627,932,2025-07-01,4521,0,0,0,0,4521
15628,932,2025-08-01,4521,0,0,0,0,4521
15629,932,2025-09-01,4521,0,0,0,0,4521
15630,932,2025-10-01,4521,0,0,0,0,4521
15631,932,2025-11-01,4521,0,0,0,0,4521
15632,932,2025-12-01,4521,0,0,0,0,4521
15633,932,2026-01-01,4521,0,0,0,0,4521
15634,932,2026-02-01,4521,0,0,0,4521,0
15635,932,2026-03-01,0,0,0,0,0,0
15636,932,2026-04-01,0,0,0,0,0,0
15637,932,2026-05-01,0,0,0,0,0,0
15638,932,2026-06-01,0,0,0,0,0,0
15639,933,2024-09-01,0,6574,0,0,0,6574
15640,933,2024-10-01,6574,0,0,0,0,6574
15641,933,2024-11-01,6574,0,0,0,0,6574
15642,933,2024-12-01,6574,0,0,0,0,6574
15643,933,2025-01-01,6574,0,0,0,0,6574
15644,933,2025-02-01,6574,0,0,0,0,6574
15645,933,2025-03-01,6574,0,0,0,0,6574
15646,933,2025-04-01,6574,0,0,0,0,6574
15647,933,2025-05-01,6574,0,0,0,0,6574
15648,933,2025-06-01,6574,0,0,0,0,6574
15649,933,2025-07-01,6574,0,0,0,0,6574
15650,933,2025-08-01,6574,0,0,0,0,6574
15651,933,2025-09-01,6574,0,0,0,0,6574
15652,933,2025-10-01,6574,0,0,0,0,6574
15653,933,2025-11-01,6574,0,0,0,0,6574
15654,933,2025-12-01,6574,0,0,0,0,6574
15655,933,2026-01-01,6574,0,0,0,0,6574
15656,933,2026-02-01,6574,0,0,0,0,6574
15657,933,2026-03-01,6574,0,0,0,0,6574
15658,933,2026-04-01,6574,0,0,0,0,6574
15659,933,2026-05-01,6574,0,0,0,0,6574
15660,933,2026-06-01,6574,0,0,0,6574,0
15661,934,2025-01-01,0,5239,0,0,0,5239
15662,934,2025-02-01,5239,0,600,0,0,5839
15663,934,2025-03-01,5839,0,0,0,0,5839
15664,934,2025-04-01,5839,0,0,0,0,5839
15665,934,2025-05-01,5839,0,1141,0,0,6980
15666,934,2025-06-01,6980,0,0,0,0,6980
15667,934,2025-07-01,6980,0,0,0,0,6980
15668,934,2025-08-01,6980,0,0,0,0,6980
15669,934,2025-09-01,6980,0,0,0,0,6980
15670,934,2025-10-01,6980,0,0,0,0,6980
15671,934,2025-11-01,6980,0,0,0,0,6980
15672,934,2025-12-01,6980,0,0,1266,0,5714
15673,934,2026-01-01,5714,0,0,0,0,5714
15674,934,2026-02-01,5714,0,0,0,0,5714
15675,934,2026-03-01,5714,0,0,0,0,5714
15676,934,2026-04-01,5714,0,0,0,0,5714
15677,934,2026-05-01,5714,0,0,0,0,5714
15678,934,2026-06-01,5714,0,0,0,0,5714
15679,935,2024-10-01,0,60385,0,0,0,60385
15680,935,2024-11-01,60385,0,0,0,0,60385
15681,935,2024-12-01,60385,0,0,0,0,60385
15682,935,2025-01-01,60385,0,0,0,0,60385
15683,935,2025-02-01,60385,0,0,0,0,60385
15684,935,2025-03-01,60385,0,0,0,0,60385
15685,935,2025-04-01,60385,0,0,0,0,60385
15686,935,2025-05-01,60385,0,0,0,0,60385
15687,935,2025-06-01,60385,0,0,0,0,60385
15688,935,2025-07-01,60385,0,0,0,0,60385
15689,935,2025-08-01,60385,0,0,0,0,60385
15690,935,2025-09-01,60385,0,0,0,0,60385
15691,935,2025-10-01,60385,0,0,0,0,60385
15692,935,2025-11-01,60385,0,0,0,0,60385
15693,935,2025-12-01,60385,0,0,6809,0,53576
15694,935,2026-01-01,53576,0,0,0,0,53576
15695,935,2026-02-01,53576,0,0,0,0,53576
15696,935,2026-03-01,53576,0,0,0,0,53576
15697,935,2026-04-01,53576,0,0,0,0,53576
15698,935,2026-05-01,53576,0,13887,0,0,67463
15699,935,2026-06-01,67463,0,7910,0,0,75373
15700,936,2024-02-01,0,6482,0,0,0,6482
15701,936,2024-03-01,6482,0,0,0,0,6482
15702,936,2024-04-01,6482,0,0,0,0,6482
15703,936,2024-05-01,6482,0,1936,0,0,8418
15704,936,2024-06-01,8418,0,0,0,0,8418
15705,936,2024-07-01,8418,0,0,0,0,8418
15706,936,2024-08-01,8418,0,0,0,0,8418
15707,936,2024-09-01,8418,0,1019,0,0,9437
15708,936,2024-10-01,9437,0,0,0,0,9437
15709,936,2024-11-01,9437,0,0,0,0,9437
15710,936,2024-12-01,9437,0,0,0,0,9437
15711,936,2025-01-01,9437,0,0,0,0,9437
15712,936,2025-02-01,9437,0,1485,0,0,10922
15713,936,2025-03-01,10922,0,0,0,0,10922
15714,936,2025-04-01,10922,0,0,0,0,10922
15715,936,2025-05-01,10922,0,0,0,0,10922
15716,936,2025-06-01,10922,0,0,0,0,10922
15717,936,2025-07-01,10922,0,0,0,0,10922
15718,936,2025-08-01,10922,0,0,0,0,10922
15719,936,2025-09-01,10922,0,0,0,0,10922
15720,936,2025-10-01,10922,0,0,0,0,10922
15721,936,2025-11-01,10922,0,2400,0,0,13322
15722,936,2025-12-01,13322,0,3324,0,0,16646
15723,936,2026-01-01,16646,0,0,0,0,16646
15724,936,2026-02-01,16646,0,2000,0,0,18646
15725,936,2026-03-01,18646,0,0,0,0,18646
15726,936,2026-04-01,18646,0,0,2777,0,15869
15727,936,2026-05-01,15869,0,0,0,0,15869
15728,936,2026-06-01,15869,0,0,0,0,15869
15729,937,2025-08-01,0,15666,0,0,0,15666
15730,937,2025-09-01,15666,0,0,0,0,15666
15731,937,2025-10-01,15666,0,0,0,15666,0
15732,937,2025-11-01,0,0,0,0,0,0
15733,937,2025-12-01,0,0,0,0,0,0
15734,937,2026-01-01,0,0,0,0,0,0
15735,937,2026-02-01,0,0,0,0,0,0
15736,937,2026-03-01,0,0,0,0,0,0
15737,937,2026-04-01,0,0,0,0,0,0
15738,937,2026-05-01,0,0,0,0,0,0
15739,937,2026-06-01,0,0,0,0,0,0
15740,938,2024-10-01,0,15989,0,0,0,15989
15741,938,2024-11-01,15989,0,0,0,0,15989
15742,938,2024-12-01,15989,0,0,0,0,15989
15743,938,2025-01-01,15989,0,0,0,15989,0
15744,938,2025-02-01,0,0,0,0,0,0
15745,938,2025-03-01,0,0,0,0,0,0
15746,938,2025-04-01,0,0,0,0,0,0
15747,938,2025-05-01,0,0,0,0,0,0
15748,938,2025-06-01,0,0,0,0,0,0
15749,938,2025-07-01,0,0,0,0,0,0
15750,938,2025-08-01,0,0,0,0,0,0
15751,938,2025-09-01,0,0,0,0,0,0
15752,938,2025-10-01,0,0,0,0,0,0
15753,938,2025-11-01,0,0,0,0,0,0
15754,938,2025-12-01,0,0,0,0,0,0
15755,938,2026-01-01,0,0,0,0,0,0
15756,938,2026-02-01,0,0,0,0,0,0
15757,938,2026-03-01,0,0,0,0,0,0
15758,938,2026-04-01,0,0,0,0,0,0
15759,938,2026-05-01,0,0,0,0,0,0
15760,938,2026-06-01,0,0,0,0,0,0
15761,939,2025-09-01,0,11737,0,0,0,11737
15762,939,2025-10-01,11737,0,0,0,0,11737
15763,939,2025-11-01,11737,0,0,0,0,11737
15764,939,2025-12-01,11737,0,0,0,0,11737
15765,939,2026-01-01,11737,0,1327,0,0,13064
15766,939,2026-02-01,13064,0,0,1532,0,11532
15767,939,2026-03-01,11532,0,0,0,0,11532
15768,939,2026-04-01,11532,0,0,0,0,11532
15769,939,2026-05-01,11532,0,0,0,0,11532
15770,939,2026-06-01,11532,0,0,0,11532,0
15771,940,2024-10-01,0,7091,0,0,0,7091
15772,940,2024-11-01,7091,0,0,0,0,7091
15773,940,2024-12-01,7091,0,0,0,0,7091
15774,940,2025-01-01,7091,0,0,0,7091,0
15775,940,2025-02-01,0,0,0,0,0,0
15776,940,2025-03-01,0,0,0,0,0,0
15777,940,2025-04-01,0,0,0,0,0,0
15778,940,2025-05-01,0,0,0,0,0,0
15779,940,2025-06-01,0,0,0,0,0,0
15780,940,2025-07-01,0,0,0,0,0,0
15781,940,2025-08-01,0,0,0,0,0,0
15782,940,2025-09-01,0,0,0,0,0,0
15783,940,2025-10-01,0,0,0,0,0,0
15784,940,2025-11-01,0,0,0,0,0,0
15785,940,2025-12-01,0,0,0,0,0,0
15786,940,2026-01-01,0,0,0,0,0,0
15787,940,2026-02-01,0,0,0,0,0,0
15788,940,2026-03-01,0,0,0,0,0,0
15789,940,2026-04-01,0,0,0,0,0,0
15790,940,2026-05-01,0,0,0,0,0,0
15791,940,2026-06-01,0,0,0,0,0,0
15792,941,2025-12-01,0,10124,0,0,0,10124
15793,941,2026-01-01,10124,0,0,0,0,10124
15794,941,2026-02-01,10124,0,0,0,0,10124
15795,941,2026-03-01,10124,0,0,0,0,10124
15796,941,2026-04-01,10124,0,0,0,0,10124
15797,941,2026-05-01,10124,0,0,0,0,10124
15798,941,2026-06-01,10124,0,0,0,0,10124
15799,942,2025-10-01,0,14485,0,0,0,14485
15800,942,2025-11-01,14485,0,0,0,0,14485
15801,942,2025-12-01,14485,0,0,0,0,14485
15802,942,2026-01-01,14485,0,0,0,0,14485
15803,942,2026-02-01,14485,0,0,0,0,14485
15804,942,2026-03-01,14485,0,0,0,0,14485
15805,942,2026-04-01,14485,0,0,0,0,14485
15806,942,2026-05-01,14485,0,0,0,0,14485
15807,942,2026-06-01,14485,0,0,0,0,14485
15808,943,2024-02-01,0,3902,0,0,0,3902
15809,943,2024-03-01,3902,0,0,464,0,3438
15810,943,2024-04-01,3438,0,0,0,0,3438
15811,943,2024-05-01,3438,0,0,0,0,3438
15812,943,2024-06-01,3438,0,0,0,0,3438
15813,943,2024-07-01,3438,0,0,0,0,3438
15814,943,2024-08-01,3438,0,0,0,0,3438
15815,943,2024-09-01,3438,0,0,0,0,3438
15816,943,2024-10-01,3438,0,0,0,0,3438
15817,943,2024-11-01,3438,0,0,695,0,2743
15818,943,2024-12-01,2743,0,0,457,0,2286
15819,943,2025-01-01,2286,0,0,0,0,2286
15820,943,2025-02-01,2286,0,0,0,0,2286
15821,943,2025-03-01,2286,0,0,0,0,2286
15822,943,2025-04-01,2286,0,0,0,0,2286
15823,943,2025-05-01,2286,0,0,0,0,2286
15824,943,2025-06-01,2286,0,0,232,0,2054
15825,943,2025-07-01,2054,0,0,0,0,2054
15826,943,2025-08-01,2054,0,0,0,0,2054
15827,943,2025-09-01,2054,0,0,0,0,2054
15828,943,2025-10-01,2054,0,0,0,0,2054
15829,943,2025-11-01,2054,0,0,0,0,2054
15830,943,2025-12-01,2054,0,0,0,2054,0
15831,943,2026-01-01,0,0,0,0,0,0
15832,943,2026-02-01,0,0,0,0,0,0
15833,943,2026-03-01,0,0,0,0,0,0
15834,943,2026-04-01,0,0,0,0,0,0
15835,943,2026-05-01,0,0,0,0,0,0
15836,943,2026-06-01,0,0,0,0,0,0
15837,944,2025-05-01,0,7452,0,0,0,7452
15838,944,2025-06-01,7452,0,0,0,0,7452
15839,944,2025-07-01,7452,0,0,0,0,7452
15840,944,2025-08-01,7452,0,1424,0,0,8876
15841,944,2025-09-01,8876,0,0,0,0,8876
15842,944,2025-10-01,8876,0,1099,0,0,9975
15843,944,2025-11-01,9975,0,0,0,0,9975
15844,944,2025-12-01,9975,0,0,0,0,9975
15845,944,2026-01-01,9975,0,0,0,0,9975
15846,944,2026-02-01,9975,0,0,0,0,9975
15847,944,2026-03-01,9975,0,0,0,0,9975
15848,944,2026-04-01,9975,0,0,0,0,9975
15849,944,2026-05-01,9975,0,0,0,0,9975
15850,944,2026-06-01,9975,0,0,1765,0,8210
15851,945,2025-02-01,0,6944,0,0,0,6944
15852,945,2025-03-01,6944,0,0,0,0,6944
15853,945,2025-04-01,6944,0,0,0,0,6944
15854,945,2025-05-01,6944,0,0,0,0,6944
15855,945,2025-06-01,6944,0,0,0,0,6944
15856,945,2025-07-01,6944,0,0,0,0,6944
15857,945,2025-08-01,6944,0,0,0,0,6944
15858,945,2025-09-01,6944,0,0,0,0,6944
15859,945,2025-10-01,6944,0,0,0,0,6944
15860,945,2025-11-01,6944,0,0,0,0,6944
15861,945,2025-12-01,6944,0,0,0,0,6944
15862,945,2026-01-01,6944,0,0,0,0,6944
15863,945,2026-02-01,6944,0,0,0,0,6944
15864,945,2026-03-01,6944,0,0,0,0,6944
15865,945,2026-04-01,6944,0,0,1282,0,5662
15866,945,2026-05-01,5662,0,1510,0,0,7172
15867,945,2026-06-01,7172,0,0,0,0,7172
15868,946,2024-10-01,0,18828,0,0,0,18828
15869,946,2024-11-01,18828,0,0,0,0,18828
15870,946,2024-12-01,18828,0,2378,0,0,21206
15871,946,2025-01-01,21206,0,0,0,21206,0
15872,946,2025-02-01,0,0,0,0,0,0
15873,946,2025-03-01,0,0,0,0,0,0
15874,946,2025-04-01,0,0,0,0,0,0
15875,946,2025-05-01,0,0,0,0,0,0
15876,946,2025-06-01,0,0,0,0,0,0
15877,946,2025-07-01,0,0,0,0,0,0
15878,946,2025-08-01,0,0,0,0,0,0
15879,946,2025-09-01,0,0,0,0,0,0
15880,946,2025-10-01,0,0,0,0,0,0
15881,946,2025-11-01,0,0,0,0,0,0
15882,946,2025-12-01,0,0,0,0,0,0
15883,946,2026-01-01,0,0,0,0,0,0
15884,946,2026-02-01,0,0,0,0,0,0
15885,946,2026-03-01,0,0,0,0,0,0
15886,946,2026-04-01,0,0,0,0,0,0
15887,946,2026-05-01,0,0,0,0,0,0
15888,946,2026-06-01,0,0,0,0,0,0
15889,947,2025-06-01,0,26336,0,0,0,26336
15890,947,2025-07-01,26336,0,0,0,26336,0
15891,947,2025-08-01,0,0,0,0,0,0
15892,947,2025-09-01,0,0,0,0,0,0
15893,947,2025-10-01,0,0,0,0,0,0
15894,947,2025-11-01,0,0,0,0,0,0
15895,947,2025-12-01,0,0,0,0,0,0
15896,947,2026-01-01,0,0,0,0,0,0
15897,947,2026-02-01,0,0,0,0,0,0
15898,947,2026-03-01,0,0,0,0,0,0
15899,947,2026-04-01,0,0,0,0,0,0
15900,947,2026-05-01,0,0,0,0,0,0
15901,947,2026-06-01,0,0,0,0,0,0
15902,948,2025-03-01,0,6686,0,0,0,6686
15903,948,2025-04-01,6686,0,0,1509,0,5177
15904,948,2025-05-01,5177,0,567,0,0,5744
15905,948,2025-06-01,5744,0,0,0,0,5744
